timestamp,port,pps,udp_pps,syn_pps,udp_ratio,unique_src_ips,entropy_ip,bps,entropy_port,ack_ratio,fin_ratio,rst_ratio,syn_ratio,icmp_rate,size_entropy,rule_alarm,cusum_alarm,zscore_alarm,final_alarm
1765814040090.0,0,60394.0,60393.0,0.0,0.999983,1,15.882118,28989424.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814040090.0,1,6899.0,0.0,0.0,0.0,2,11.752172,3311904.0,11.751962,0.499783,0.0,0.499783,0.0,0.00029,0.003825,1,1,1,1
1765814041094.0,0,59787.0,59786.0,0.0,0.999983,1,15.867544,28698064.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.00029,1,1,1,1
1765814041094.0,1,68104.0,0.0,0.0,0.0,2,15.055452,32690304.0,15.055325,0.499985,0.0,0.499971,0.0,2.9e-05,0.000569,1,1,1,1
1765814042098.0,0,56180.0,56179.0,0.0,0.999982,1,15.777769,26966704.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.000307,1,1,1,1
1765814042098.0,1,63474.0,0.0,0.0,0.0,2,14.953878,30467904.0,14.953833,0.499968,0.0,0.499984,0.0,3.2e-05,0.000517,1,1,1,1
1765814043102.0,0,60146.0,60145.0,0.0,0.999983,1,15.876181,28870384.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765814043102.0,1,68275.0,0.0,0.0,0.0,2,15.05907,32772384.0,15.058964,0.499993,0.0,0.499963,0.0,2.9e-05,0.000547,1,1,1,1
1765814044106.0,0,60216.0,60215.0,0.0,0.999983,1,15.877859,28903984.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765814044106.0,1,68266.0,0.0,0.0,0.0,2,15.05888,32768064.0,15.058753,0.499971,0.0,0.499985,0.0,2.9e-05,0.000526,1,1,1,1
1765814045110.0,0,60410.0,60409.0,0.0,0.999983,1,15.8825,28997104.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814045110.0,1,68938.0,0.0,0.0,0.0,2,15.073012,33090624.0,15.07297,0.499971,0.0,0.499971,0.0,2.9e-05,0.000479,1,1,1,1
1765814046114.0,0,60466.0,60465.0,0.0,0.999983,1,15.883837,29023984.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814046114.0,1,66454.0,0.0,0.0,0.0,2,15.020068,31898304.0,15.019851,0.499955,0.0,0.499955,0.0,3e-05,0.000582,1,1,1,1
1765814047118.0,0,60536.0,60535.0,0.0,0.999983,1,15.885506,29057584.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765814047118.0,1,66448.0,0.0,0.0,0.0,2,15.019938,31895424.0,15.019895,0.499985,0.0,0.49997,0.0,3e-05,0.000539,1,1,1,1
1765814048122.0,0,59860.0,59859.0,0.0,0.999983,1,15.869305,28733104.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000289,1,1,1,1
1765814048122.0,1,66048.0,0.0,0.0,0.0,2,15.011227,31703424.0,15.01114,0.499985,0.0,0.49997,0.0,3e-05,0.000542,1,1,1,1
1765814049126.0,0,60262.0,60261.0,0.0,0.999983,1,15.878961,28926064.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814049126.0,1,65903.0,0.0,0.0,0.0,2,15.008057,31633824.0,15.007947,0.499977,0.0,0.499977,0.0,3e-05,0.000587,1,1,1,1
1765814050130.0,0,60358.0,60356.0,0.0,0.999967,1,15.881257,28972144.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814050130.0,1,65930.0,0.0,0.0,0.0,2,15.008647,31646784.0,15.00856,0.499954,0.0,0.49997,0.0,3e-05,0.000499,1,1,1,1
1765814051134.0,0,60368.0,60367.0,0.0,0.999983,1,15.881496,28976944.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814051134.0,1,66150.0,0.0,0.0,0.0,2,15.013454,31752384.0,15.013105,0.500091,0.0,0.499864,0.0,3e-05,0.000541,1,1,1,1
1765814052138.0,0,60194.0,60192.0,0.0,0.999967,1,15.877332,28893424.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765814052138.0,1,68463.0,0.0,0.0,0.0,2,15.063037,32862624.0,15.063227,0.499876,0.0,0.500066,0.0,2.9e-05,0.000482,1,1,1,1
1765814053143.0,0,59746.0,59745.0,0.0,0.999983,1,15.866555,28678384.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.00029,1,1,1,1
1765814053143.0,1,68440.0,0.0,0.0,0.0,2,15.062552,32851584.0,15.062426,0.499985,0.0,0.499971,0.0,2.9e-05,0.000524,1,1,1,1
1765814054147.0,0,60304.0,60303.0,0.0,0.999983,1,15.879966,28946224.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814054147.0,1,66016.0,0.0,0.0,0.0,2,15.010528,31688064.0,15.010441,0.499955,0.0,0.5,0.0,3e-05,0.000542,1,1,1,1
1765814055151.0,0,60502.0,60501.0,0.0,0.999983,1,15.884695,29041264.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765814055151.0,1,66632.0,0.0,0.0,0.0,2,15.023928,31983744.0,15.023928,0.499955,0.0,0.499985,0.0,3e-05,0.000494,1,1,1,1
1765814056155.0,0,60222.0,60221.0,0.0,0.999983,1,15.878003,28906864.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765814056155.0,1,65387.0,0.0,0.0,0.0,2,14.996716,31386144.0,16.0,0.499977,0.0,0.499977,0.0,3.1e-05,0.000547,1,1,1,1
1765814057159.0,0,60268.0,60267.0,0.0,0.999983,1,15.879105,28928944.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814057159.0,1,67035.0,0.0,0.0,0.0,2,15.032627,32177184.0,15.032605,0.499978,0.0,0.499978,0.0,3e-05,0.000492,1,1,1,1
1765814058163.0,0,60818.0,60817.0,0.0,0.999984,1,15.892211,29192944.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000285,1,1,1,1
1765814058163.0,1,68511.0,0.0,0.0,0.0,2,15.064048,32885664.0,16.0,0.499978,0.0,0.499978,0.0,2.9e-05,0.000566,1,1,1,1
1765814059167.0,0,60432.0,60431.0,0.0,0.999983,1,15.883025,29007664.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814059167.0,1,68672.0,0.0,0.0,0.0,2,15.067434,32962944.0,15.067224,0.500044,0.0,0.499913,0.0,2.9e-05,0.000481,1,1,1,1
1765814060171.0,0,60082.0,60081.0,0.0,0.999983,1,15.874645,28839664.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765814060171.0,1,68952.0,0.0,0.0,0.0,2,15.073305,33097344.0,15.073388,0.499927,0.0,0.500029,0.0,2.9e-05,0.000479,1,1,1,1
1765814061175.0,0,60062.0,60061.0,0.0,0.999983,1,15.874165,28830064.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765814061175.0,1,68378.0,0.0,0.0,0.0,2,15.061245,32821824.0,15.06116,0.499971,0.0,0.499985,0.0,2.9e-05,0.000525,1,1,1,1
1765814062179.0,0,60358.0,60357.0,0.0,0.999983,1,15.881257,28972144.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814062179.0,1,68309.0,0.0,0.0,0.0,2,15.059788,32788704.0,15.059682,0.499993,0.0,0.499978,0.0,2.9e-05,0.000525,1,1,1,1
1765814063183.0,0,60126.0,60125.0,0.0,0.999983,1,15.875701,28860784.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765814063183.0,1,68622.0,0.0,0.0,0.0,2,15.066384,32938944.0,15.066384,0.499971,0.0,0.499985,0.0,2.9e-05,0.000481,1,1,1,1
1765814064187.0,0,60572.0,60571.0,0.0,0.999983,1,15.886363,29074864.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765814064187.0,1,68351.0,0.0,0.0,0.0,2,15.060675,32808864.0,15.060612,0.499978,0.0,0.499978,0.0,2.9e-05,0.000525,1,1,1,1
1765814065192.0,0,60834.0,60833.0,0.0,0.999984,1,15.89259,29200624.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000285,1,1,1,1
1765814065192.0,1,67070.0,0.0,0.0,0.0,2,15.03338,32193984.0,15.033337,0.49997,0.0,0.49997,0.0,3e-05,0.000534,1,1,1,1
1765814066196.0,0,60016.0,60015.0,0.0,0.999983,1,15.87306,28807984.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000289,1,1,1,1
1765814066196.0,1,68445.0,0.0,0.0,0.0,2,15.062658,32853984.0,15.062341,0.500037,0.0,0.49989,0.0,2.9e-05,0.000524,1,1,1,1
1765814067200.0,0,60346.0,60345.0,0.0,0.999983,1,15.880971,28966384.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814067200.0,1,68190.0,0.0,0.0,0.0,2,15.057273,32731584.0,15.057442,0.499912,0.0,0.500044,0.0,2.9e-05,0.000526,1,1,1,1
1765814068204.0,0,60530.0,60529.0,0.0,0.999983,1,15.885363,29054704.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765814068204.0,1,68475.0,0.0,0.0,0.0,2,15.06329,32868384.0,15.063227,0.499978,0.0,0.499978,0.0,2.9e-05,0.000524,1,1,1,1
1765814069208.0,0,60067.0,60066.0,0.0,0.999983,1,15.874285,28832464.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765814069208.0,1,68603.0,0.0,0.0,0.0,2,15.065984,32929824.0,15.065921,0.499978,0.0,0.499978,0.0,2.9e-05,0.000481,1,1,1,1
1765814070212.0,0,60864.0,60863.0,0.0,0.999984,1,15.893302,29215024.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000285,1,1,1,1
1765814070212.0,1,66502.0,0.0,0.0,0.0,2,15.02111,31921344.0,15.021023,0.5,0.0,0.49997,0.0,3e-05,0.000539,1,1,1,1
1765814071216.0,0,60722.0,60721.0,0.0,0.999984,1,15.889932,29146864.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000285,1,1,1,1
1765814071216.0,1,67334.0,0.0,0.0,0.0,2,15.039048,32320704.0,15.039005,0.49997,0.0,0.499985,0.0,3e-05,0.000511,1,1,1,1
1765814072220.0,0,60518.0,60517.0,0.0,0.999983,1,15.885077,29048944.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765814072220.0,1,66840.0,0.0,0.0,0.0,2,15.028424,32083584.0,15.028338,0.49997,0.0,0.499955,0.0,3e-05,0.000493,1,1,1,1
1765814073224.0,0,60390.0,60389.0,0.0,0.999983,1,15.882022,28987504.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814073224.0,1,68799.0,0.0,0.0,0.0,2,15.0701,33023904.0,15.069995,0.499993,0.0,0.499978,0.0,2.9e-05,0.000522,1,1,1,1
1765814074228.0,0,60636.0,60635.0,0.0,0.999984,1,15.887887,29105280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
1765814074228.0,1,69065.0,0.0,0.0,0.0,2,15.075667,33151280.0,15.075646,0.499978,0.0,0.499978,0.0,1.4e-05,0.000254,1,1,1,1
1765814075232.0,0,60222.0,60221.0,0.0,0.999983,1,15.878003,28906864.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765814075232.0,1,68804.0,0.0,0.0,0.0,2,15.070205,33026304.0,15.070121,0.499985,0.0,0.499971,0.0,2.9e-05,0.00048,1,1,1,1
1765814076236.0,0,60584.0,60583.0,0.0,0.999983,1,15.886649,29080624.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765814076236.0,1,68886.0,0.0,0.0,0.0,2,15.071923,33065664.0,15.071923,0.499971,0.0,0.499985,0.0,2.9e-05,0.000479,1,1,1,1
1765814077240.0,0,59640.0,59639.0,0.0,0.999983,1,15.863993,28627504.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.00029,1,1,1,1
1765814077240.0,1,66917.0,0.0,0.0,0.0,2,15.030085,32120544.0,15.029977,0.499993,0.0,0.499978,0.0,3e-05,0.000535,1,1,1,1
1765814078244.0,0,58572.0,58571.0,0.0,0.999983,1,15.837924,28114864.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000295,1,1,1,1
1765814078244.0,1,64999.0,0.0,0.0,0.0,2,14.98813,31199904.0,14.988108,0.499977,0.0,0.499977,0.0,3.1e-05,0.00055,1,1,1,1
1765814079248.0,0,56242.0,56241.0,0.0,0.999982,1,15.77936,26996464.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.000306,1,1,1,1
1765814079248.0,1,63230.0,0.0,0.0,0.0,2,14.948322,30350784.0,14.948276,0.499968,0.0,0.499984,0.0,3.2e-05,0.000518,1,1,1,1
1765814080252.0,0,58836.0,58835.0,0.0,0.999983,1,15.844412,28241584.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000294,1,1,1,1
1765814080252.0,1,65038.0,0.0,0.0,0.0,2,14.988995,31218624.0,15.968757,0.499969,0.0,0.499985,0.0,3.1e-05,0.00055,1,1,1,1
1765814081256.0,0,58774.0,58773.0,0.0,0.999983,1,15.84289,28211824.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000294,1,1,1,1
1765814081256.0,1,66703.0,0.0,0.0,0.0,2,15.025464,32017824.0,15.025313,0.499993,0.0,0.499978,0.0,3e-05,0.000515,1,1,1,1
1765814082260.0,0,59268.0,59267.0,0.0,0.999983,1,15.854966,28448944.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000292,1,1,1,1
1765814082260.0,1,67316.0,0.0,0.0,0.0,2,15.038662,32312064.0,15.038533,0.499985,0.0,0.49997,0.0,3e-05,0.000575,1,1,1,1
1765814083265.0,0,58180.0,58179.0,0.0,0.999983,1,15.828236,27926704.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000297,1,1,1,1
1765814083265.0,1,66762.0,0.0,0.0,0.0,2,15.02674,32046144.0,15.026696,0.49997,0.0,0.499985,0.0,3e-05,0.000493,1,1,1,1
1765814084269.0,0,59637.0,59636.0,0.0,0.999983,1,15.86392,28626064.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.00029,1,1,1,1
1765814084269.0,1,66312.0,0.0,0.0,0.0,2,15.016982,31830144.0,15.017026,0.499955,0.0,0.5,0.0,3e-05,0.000496,1,1,1,1
1765814085273.0,0,56484.0,56483.0,0.0,0.999982,1,15.785555,27112624.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.000305,1,1,1,1
1765814085273.0,1,65822.0,0.0,0.0,0.0,2,15.006282,31594944.0,15.005712,0.500152,0.0,0.499802,0.0,3e-05,0.000544,1,1,1,1
1765814086277.0,0,58488.0,58487.0,0.0,0.999983,1,15.835853,28074544.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000295,1,1,1,1
1765814086277.0,1,66590.0,0.0,0.0,0.0,2,15.023018,31963584.0,15.023451,0.49982,0.0,0.500135,0.0,3e-05,0.000495,1,1,1,1
1765814087281.0,0,58114.0,58113.0,0.0,0.999983,1,15.826598,27895024.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000297,1,1,1,1
1765814087281.0,1,65460.0,0.0,0.0,0.0,2,14.998326,31421184.0,14.998106,0.499969,0.0,0.499954,0.0,3.1e-05,0.00059,1,1,1,1
1765814088285.0,0,59197.0,59196.0,0.0,0.999983,1,15.853236,28414864.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000292,1,1,1,1
1765814088285.0,1,64954.0,0.0,0.0,0.0,2,14.987131,31178304.0,14.987131,0.499969,0.0,0.499985,0.0,3.1e-05,0.00055,1,1,1,1
1765814089289.0,0,59950.0,59949.0,0.0,0.999983,1,15.871472,28776304.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000289,1,1,1,1
1765814089289.0,1,66825.0,0.0,0.0,0.0,2,15.0281,32076384.0,15.027992,0.499993,0.0,0.499978,0.0,3e-05,0.000536,1,1,1,1
1765814090293.0,0,60168.0,60167.0,0.0,0.999983,1,15.876709,28880944.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765814090293.0,1,67431.0,0.0,0.0,0.0,2,15.041124,32367264.0,15.040846,0.500037,0.0,0.499918,0.0,3e-05,0.000532,1,1,1,1
1765814091297.0,0,59820.0,59819.0,0.0,0.999983,1,15.86834,28713904.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000289,1,1,1,1
1765814091297.0,1,68059.0,0.0,0.0,0.0,2,15.054498,32668704.0,15.054604,0.499919,0.0,0.500037,0.0,2.9e-05,0.000485,1,1,1,1
1765814092301.0,0,59310.0,59309.0,0.0,0.999983,1,15.855988,28469104.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000292,1,1,1,1
1765814092301.0,1,66796.0,0.0,0.0,0.0,2,15.027474,32062464.0,15.027344,0.499985,0.0,0.49997,0.0,3e-05,0.00058,1,1,1,1
1765814093305.0,0,60093.0,60092.0,0.0,0.999983,1,15.874909,28844944.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765814093305.0,1,68310.0,0.0,0.0,0.0,2,15.059809,32789184.0,16.0,0.499971,0.0,0.499985,0.0,2.9e-05,0.000504,1,1,1,1
1765814094309.0,0,60100.0,60099.0,0.0,0.999983,1,15.875077,28848304.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765814094309.0,1,68375.0,0.0,0.0,0.0,2,15.061181,32820384.0,15.06116,0.499978,0.0,0.499978,0.0,2.9e-05,0.000483,1,1,1,1
1765814095313.0,0,59672.0,59669.0,0.0,0.99995,1,15.864767,28642864.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.00029,1,1,1,1
1765814095313.0,1,67418.0,0.0,0.0,0.0,2,15.040846,32361024.0,15.040461,0.500059,0.0,0.499867,0.0,3e-05,0.000489,1,1,1,1
1765814096317.0,0,57694.0,57693.0,0.0,0.999983,1,15.816134,27693424.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000299,1,1,1,1
1765814096317.0,1,65114.0,0.0,0.0,0.0,2,14.99068,31255104.0,14.990857,0.499923,0.0,0.500046,0.0,3.1e-05,0.000549,1,1,1,1
1765814097322.0,0,58596.0,58595.0,0.0,0.999983,1,15.838515,28126384.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000295,1,1,1,1
1765814097322.0,1,65385.0,0.0,0.0,0.0,2,14.996672,31385184.0,15.993779,0.499946,0.0,0.500023,0.0,3.1e-05,0.000591,1,1,1,1
1765814098326.0,0,57660.0,57659.0,0.0,0.999983,1,15.815283,27677104.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000299,1,1,1,1
1765814098326.0,1,63988.0,0.0,0.0,0.0,2,14.965514,30715104.0,14.965424,0.499969,0.0,0.499953,0.0,3.1e-05,0.00049,1,1,1,1
1765814099330.0,0,59089.0,59088.0,0.0,0.999983,1,15.850602,28363024.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000293,1,1,1,1
1765814099330.0,1,66824.0,0.0,0.0,0.0,2,15.028079,32075904.0,15.027992,0.499985,0.0,0.499985,0.0,3e-05,0.000536,1,1,1,1
1765814100334.0,0,58790.0,58789.0,0.0,0.999983,1,15.843283,28219504.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000294,1,1,1,1
1765814100334.0,1,67368.0,0.0,0.0,0.0,2,15.039776,32337024.0,16.0,0.499985,0.0,0.49997,0.0,3e-05,0.000511,1,1,1,1
1765814101338.0,0,59438.0,59437.0,0.0,0.999983,1,15.859098,28530544.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000291,1,1,1,1
1765814101338.0,1,68314.0,0.0,0.0,0.0,2,15.059894,32791104.0,15.059767,0.499971,0.0,0.499985,0.0,2.9e-05,0.000525,1,1,1,1
1765814102342.0,0,59208.0,59207.0,0.0,0.999983,1,15.853505,28420144.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000292,1,1,1,1
1765814102342.0,1,67488.0,0.0,0.0,0.0,2,15.042343,32394624.0,15.042215,0.499985,0.0,0.49997,0.0,3e-05,0.000574,1,1,1,1
1765814103346.0,0,59104.0,59103.0,0.0,0.999983,1,15.850968,28370224.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000293,1,1,1,1
1765814103346.0,1,67331.0,0.0,0.0,0.0,2,15.038983,32319264.0,15.038833,0.499978,0.0,0.499978,0.0,3e-05,0.000532,1,1,1,1
1765814104350.0,0,59103.0,59102.0,0.0,0.999983,1,15.850944,28369744.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000293,1,1,1,1
1765814104350.0,1,66691.0,0.0,0.0,0.0,2,15.025204,32012064.0,15.025183,0.499978,0.0,0.499978,0.0,3e-05,0.000537,1,1,1,1
1765814105354.0,0,59134.0,59133.0,0.0,0.999983,1,15.8517,28384624.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000292,1,1,1,1
1765814105354.0,1,67379.0,0.0,0.0,0.0,2,15.040011,32342304.0,15.039947,0.499978,0.0,0.499978,0.0,3e-05,0.000489,1,1,1,1
1765814106358.0,0,57002.0,57001.0,0.0,0.999982,1,15.798725,27361264.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.000302,1,1,1,1
1765814106358.0,1,66598.0,0.0,0.0,0.0,2,15.023191,31967424.0,15.023105,0.49997,0.0,0.499985,0.0,3e-05,0.000581,1,1,1,1
1765814107362.0,0,59784.0,59783.0,0.0,0.999983,1,15.867472,28696624.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.00029,1,1,1,1
1765814107362.0,1,67656.0,0.0,0.0,0.0,2,15.04593,32475264.0,16.0,0.499985,0.0,0.49997,0.0,3e-05,0.000509,1,1,1,1
1765814108366.0,0,59666.0,59665.0,0.0,0.999983,1,15.864621,28639984.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.00029,1,1,1,1
1765814108366.0,1,65664.0,0.0,0.0,0.0,2,15.002815,31519104.0,15.002639,0.49997,0.0,0.499954,0.0,3e-05,0.000589,1,1,1,1
1765814109370.0,0,58272.0,58271.0,0.0,0.999983,1,15.830515,27970864.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000296,1,1,1,1
1765814109370.0,1,64145.0,0.0,0.0,0.0,2,14.969049,30789984.0,14.969027,0.499961,0.0,0.499992,0.0,3.1e-05,0.000512,1,1,1,1
1765814110375.0,0,58822.0,58821.0,0.0,0.999983,1,15.844068,28234864.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000294,1,1,1,1
1765814110375.0,1,64738.0,0.0,0.0,0.0,2,14.982325,31074624.0,14.982325,0.499969,0.0,0.499985,0.0,3.1e-05,0.000507,1,1,1,1
1765814111379.0,0,58812.0,58811.0,0.0,0.999983,1,15.843823,28230064.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000294,1,1,1,1
1765814111379.0,1,13461.0,0.0,0.0,0.0,2,12.716498,6461360.0,12.716819,0.499814,0.0,0.500037,0.0,7.4e-05,0.001126,1,1,1,1
1765814112383.0,0,58475.0,58474.0,0.0,0.999983,1,15.835532,28068304.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000295,1,1,1,1
1765814112383.0,1,7504.0,0.0,0.0,0.0,2,11.873444,3602000.0,11.872675,0.5,0.0,0.499733,0.0,0.000133,0.001908,1,1,1,1
1765814113387.0,0,58680.0,58679.0,0.0,0.999983,1,15.840581,28166704.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000295,1,1,1,1
1765814113387.0,1,7798.0,0.0,0.0,0.0,2,11.928888,3743120.0,11.928518,0.499744,0.0,0.5,0.0,0.000128,0.002583,1,1,1,1
1765814114391.0,0,57398.0,57397.0,0.0,0.999983,1,15.808713,27551344.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000301,1,1,1,1
1765814114391.0,1,7950.0,0.0,0.0,0.0,2,11.956739,3816080.0,11.956739,0.499874,0.0,0.499874,0.0,0.000126,0.001811,1,1,1,1
1765814115395.0,0,57544.0,57543.0,0.0,0.999983,1,15.812378,27621424.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.0003,1,1,1,1
1765814115395.0,1,10740.0,0.0,0.0,0.0,2,12.390706,5155280.0,12.390706,0.499907,0.0,0.499907,0.0,9.3e-05,0.001381,1,1,1,1
1765814116399.0,0,59052.0,59051.0,0.0,0.999983,1,15.849698,28345264.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000293,1,1,1,1
1765814116399.0,1,8382.0,0.0,0.0,0.0,2,12.033079,4023440.0,12.033079,0.499881,0.0,0.499881,0.0,0.000119,0.001727,1,1,1,1
1765814117403.0,0,59652.0,59650.0,0.0,0.999966,1,15.864283,28633264.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.00029,1,1,1,1
1765814117403.0,1,4345.0,0.0,0.0,0.0,2,11.08514,2085680.0,11.084808,0.499655,0.0,0.499655,0.0,0.00023,0.003113,1,1,1,1
1765814118407.0,0,58974.0,58972.0,0.0,0.999966,1,15.847791,28307824.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000293,1,1,1,1
1765814118407.0,1,3040.0,0.0,0.0,0.0,2,10.569856,1459200.0,10.569856,0.499671,0.0,0.499671,0.0,0.0,0.0,1,1,1,1
1765814119411.0,0,55840.0,55838.0,0.0,0.999964,1,15.769011,26803504.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.000308,1,1,1,1
1765814119411.0,1,10027.0,0.0,0.0,0.0,2,12.291602,4813040.0,12.291459,0.49985,0.0,0.49985,0.0,0.0001,0.001469,1,1,1,1
1765814120415.0,0,59041.0,59040.0,0.0,0.999983,1,15.84943,28339984.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000293,1,1,1,1
1765814120415.0,1,1844.0,0.0,0.0,0.0,2,9.848623,885200.0,9.848623,0.499458,0.0,0.499458,0.0,0.000542,0.006665,1,1,1,1
1765814121419.0,0,58820.0,58818.0,0.0,0.999966,1,15.844019,28233904.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000294,1,1,1,1
1765814121419.0,1,1089.0,0.0,0.0,0.0,2,9.088788,522720.0,9.090112,0.499541,0.0,0.499541,0.0,0.0,0.0,1,1,1,1
1765814122423.0,0,58152.0,58150.0,0.0,0.999966,1,15.827541,27913264.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000297,1,1,1,1
1765814122423.0,1,2739.0,0.0,0.0,0.0,2,10.419434,1314720.0,10.41996,0.499817,0.0,0.499817,0.0,0.0,0.0,1,1,1,1
1765814123427.0,0,57642.0,57640.0,0.0,0.999965,1,15.814833,27668464.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000299,1,1,1,1
1765814123427.0,1,930.0,0.0,0.0,0.0,2,8.861087,446400.0,8.864186,0.5,0.0,0.5,0.0,0.0,0.0,1,1,1,1
1765814124431.0,0,58308.0,58305.0,0.0,0.999949,1,15.831406,27988144.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000296,1,1,1,1
